intern_id,department,location,duration,mentor_meetings,status
682,Design,Michigan,6,1,Dropped Out
683,HR,New Jersey,3,3,Completed
684,Web Dev,Hawaii,6,9,Dropped Out
685,Design,Nebraska,9,4,Dropped Out
686,Design,Michigan,6,3,Dropped Out
687,Engineering,Texas,6,8,Completed
688,Data Science,Michigan,9,1,Dropped Out
689,Data Science,Hawaii,6,5,Completed
690,Marketing,Alaska,3,1,Dropped Out
691,Engineering,California,3,7,Completed
692,Design,New Jersey,6,5,Completed
693,HR,Texas,6,2,Completed
694,Data Science,Texas,3,1,Completed
695,Design,Washington,3,7,Completed
696,Data Science,New York,9,1,Dropped Out
697,Data Science,Alaska,3,3,Completed
698,Data Science,Texas,3,6,Completed
699,HR,New York,3,6,Completed
700,Engineering,Texas,9,7,Completed
701,HR,California,3,1,Dropped Out
702,Web Dev,New York,6,7,Completed
703,Design,Hawaii,3,2,Completed
704,Engineering,Washington,6,6,Dropped Out
705,Engineering,California,9,8,Dropped Out
706,Engineering,Hawaii,3,5,Completed
707,Engineering,New Jersey,6,10,Completed
708,HR,Alaska,3,3,Dropped Out
709,Engineering,Alaska,3,8,Completed
710,Marketing,Nebraska,9,8,Completed
711,Design,Nebraska,3,4,Completed
712,Engineering,New York,6,8,Completed
713,Design,Alaska,3,5,Dropped Out
714,Marketing,New York,3,5,Completed
715,Marketing,Nebraska,3,3,Completed
716,Design,New Jersey,6,7,Completed
717,Data Science,Texas,3,9,Completed
718,Web Dev,Hawaii,6,9,Completed
719,Data Science,Michigan,3,1,Dropped Out
720,Data Science,New York,3,1,Completed
721,HR,New Jersey,6,10,Completed
722,Data Science,Hawaii,9,5,Completed
723,Engineering,Alaska,3,1,Dropped Out
724,HR,Texas,6,4,Dropped Out
725,HR,Hawaii,3,1,Dropped Out
726,Marketing,Washington,6,2,Completed
727,Data Science,Nebraska,9,2,Completed
728,Marketing,Hawaii,9,4,Dropped Out
729,Design,Michigan,6,8,Dropped Out
730,Web Dev,New Jersey,3,2,Dropped Out
731,HR,Texas,9,9,Completed
732,Design,California,6,9,Completed
733,Design,Hawaii,3,2,Completed
734,Engineering,Illinois,3,1,Dropped Out
735,Web Dev,Michigan,9,10,Completed
736,Design,Michigan,9,10,Dropped Out
737,Design,Illinois,3,9,Completed
738,Web Dev,Washington,6,2,Dropped Out
739,Web Dev,California,9,8,Completed
740,Design,Nebraska,3,3,Completed
741,Web Dev,New Jersey,3,1,Dropped Out
742,Design,Texas,6,1,Dropped Out
743,Design,New Jersey,3,10,Completed
744,Engineering,California,3,2,Dropped Out
745,Data Science,New Jersey,6,7,Completed
746,Design,Illinois,9,6,Dropped Out
747,Marketing,Michigan,6,2,Dropped Out
748,HR,New Jersey,6,4,Completed
749,Data Science,New York,3,2,Completed
750,Data Science,Hawaii,3,1,Dropped Out
751,Data Science,California,6,3,Completed
752,Engineering,Washington,3,4,Completed
753,Design,New York,9,10,Completed
754,Engineering,Illinois,3,5,Completed
755,Design,Alaska,3,5,Dropped Out
756,Engineering,Illinois,3,7,Completed
757,Engineering,Washington,9,10,Completed
758,HR,Washington,3,8,Completed
759,Marketing,New York,3,9,Completed
760,Engineering,Hawaii,3,7,Completed
761,HR,California,9,5,Dropped Out
762,Web Dev,Nebraska,3,9,Completed
763,Marketing,Michigan,3,8,Completed
764,Engineering,New York,3,10,Completed
765,Data Science,Washington,6,9,Completed
766,Web Dev,Alaska,3,10,Completed
767,Web Dev,Texas,3,8,Dropped Out
768,HR,Washington,3,6,Completed
769,Web Dev,Hawaii,6,4,Completed
770,Marketing,Hawaii,6,9,Completed
771,Engineering,Washington,6,9,Dropped Out
772,Engineering,Hawaii,9,10,Completed
773,Data Science,New York,9,10,Completed
774,HR,Washington,3,9,Completed
775,Data Science,Washington,6,10,Completed
776,Web Dev,California,6,3,Completed
777,Data Science,Michigan,9,3,Completed
778,Marketing,Alaska,3,6,Completed
779,Engineering,Hawaii,6,6,Completed
780,Web Dev,California,3,6,Dropped Out
781,Data Science,Nebraska,9,5,Completed
782,HR,Nebraska,3,5,Completed
783,Marketing,New Jersey,3,2,Completed
784,Marketing,New York,3,7,Completed
785,Data Science,New York,3,4,Completed
786,Engineering,Illinois,6,3,Dropped Out
787,Data Science,Alaska,3,8,Completed
788,Web Dev,Washington,3,4,Completed
789,Data Science,Hawaii,9,4,Dropped Out
790,Marketing,Alaska,3,8,Completed
791,Data Science,New Jersey,6,1,Completed
792,Engineering,Illinois,3,9,Dropped Out
793,HR,California,3,7,Completed
794,Design,Alaska,9,2,Dropped Out
795,Data Science,California,6,6,Dropped Out
796,Engineering,Nebraska,3,8,Completed
797,Engineering,Hawaii,9,5,Completed
798,HR,New Jersey,9,6,Completed
799,Marketing,Washington,9,10,Completed
800,Engineering,Hawaii,3,8,Completed
801,Engineering,Michigan,3,6,Dropped Out
802,Engineering,New York,6,9,Dropped Out
803,Engineering,New Jersey,6,9,Dropped Out
804,Web Dev,Alaska,3,9,Completed
805,Web Dev,Hawaii,6,6,Dropped Out
806,Marketing,Texas,3,9,Completed
807,Data Science,New York,3,3,Completed
808,Engineering,New York,3,5,Completed
809,HR,Texas,6,2,Completed
810,Data Science,Illinois,3,8,Completed
811,HR,Illinois,9,4,Dropped Out
812,Data Science,Texas,6,6,Completed
813,Marketing,Michigan,6,6,Dropped Out
814,Engineering,Nebraska,9,5,Dropped Out
815,Engineering,Texas,6,1,Completed
816,Design,Nebraska,9,7,Dropped Out
817,HR,Hawaii,3,10,Completed
818,Data Science,Michigan,3,8,Completed
819,Data Science,New Jersey,3,1,Dropped Out
820,Web Dev,Nebraska,3,10,Completed
821,Design,New York,9,7,Dropped Out
822,Web Dev,Hawaii,3,4,Completed
823,Web Dev,New York,6,6,Dropped Out
824,Web Dev,Michigan,6,9,Completed
825,HR,Nebraska,6,5,Dropped Out
826,HR,California,3,8,Completed
827,Marketing,Michigan,6,5,Dropped Out
828,Marketing,Michigan,3,2,Completed
829,Web Dev,California,3,4,Completed
830,Design,Hawaii,6,2,Completed
831,Data Science,Nebraska,6,7,Completed
832,HR,Nebraska,3,7,Completed
833,Design,New York,9,3,Dropped Out
834,Engineering,Michigan,3,7,Completed
835,HR,Michigan,3,1,Completed
836,HR,Washington,3,1,Completed
837,Marketing,New Jersey,6,9,Completed
838,Data Science,Michigan,6,6,Completed
839,Data Science,Alaska,3,5,Completed
840,Engineering,New Jersey,3,6,Completed
841,Engineering,Alaska,6,6,Completed
842,HR,Nebraska,3,1,Dropped Out
843,Web Dev,New Jersey,3,5,Dropped Out
844,Marketing,Michigan,6,9,Completed
845,Marketing,California,3,4,Completed
846,HR,New York,9,3,Dropped Out
847,Design,Alaska,3,1,Completed
848,Web Dev,New Jersey,6,2,Completed
849,HR,Michigan,3,3,Dropped Out
850,Web Dev,New Jersey,9,4,Completed
851,Web Dev,Michigan,3,7,Dropped Out
852,Web Dev,Michigan,6,6,Completed
853,HR,Michigan,6,8,Dropped Out
854,Marketing,Washington,3,9,Completed
855,Marketing,New York,3,6,Completed
856,Web Dev,California,6,7,Completed
857,Design,California,9,4,Dropped Out
858,Data Science,New Jersey,3,2,Dropped Out
859,HR,New Jersey,3,9,Completed
860,Data Science,Michigan,9,9,Completed
861,Design,Washington,3,4,Completed
862,HR,Michigan,9,3,Dropped Out
863,Web Dev,Washington,6,10,Dropped Out
864,Marketing,Michigan,6,6,Dropped Out
865,Data Science,Alaska,3,3,Completed
866,Engineering,Alaska,3,1,Completed
867,Engineering,Nebraska,6,4,Completed
868,Design,Michigan,9,1,Dropped Out
869,Web Dev,New York,9,2,Dropped Out
870,Data Science,Nebraska,3,3,Completed
871,Web Dev,New Jersey,3,8,Completed
872,Data Science,Hawaii,3,10,Completed
873,Design,Michigan,9,4,Dropped Out
874,Design,Alaska,3,4,Completed
875,Engineering,Hawaii,3,10,Completed
876,Web Dev,Washington,3,9,Completed
877,HR,Hawaii,3,7,Completed
878,Engineering,New York,9,2,Dropped Out
879,Web Dev,Michigan,6,3,Dropped Out
880,Engineering,California,3,4,Completed
881,HR,Hawaii,3,4,Completed
882,Marketing,California,3,10,Completed
883,Marketing,Washington,3,8,Completed
884,Marketing,Nebraska,3,10,Completed
885,Marketing,California,6,10,Completed
886,Data Science,Nebraska,3,6,Completed
887,Marketing,Alaska,3,3,Completed
888,HR,Michigan,3,9,Completed
889,Design,Hawaii,6,10,Completed
890,Design,Alaska,6,8,Completed
891,Data Science,Alaska,6,9,Completed
892,Marketing,Texas,6,5,Dropped Out
893,Marketing,Illinois,6,3,Completed
894,Marketing,New York,3,4,Completed
895,Engineering,Nebraska,9,5,Dropped Out
896,Web Dev,Texas,3,9,Completed
897,Engineering,Illinois,3,9,Completed
898,Web Dev,New York,6,3,Dropped Out
899,Marketing,Nebraska,3,7,Completed
900,Marketing,Michigan,9,6,Dropped Out
901,Engineering,New York,3,4,Completed
902,Engineering,Hawaii,9,5,Dropped Out
903,Web Dev,Alaska,9,10,Dropped Out
904,Design,Illinois,9,2,Dropped Out
905,Web Dev,Illinois,9,7,Dropped Out
906,Engineering,Illinois,9,4,Dropped Out
907,HR,Nebraska,6,2,Dropped Out
908,Engineering,Hawaii,3,6,Completed
909,HR,New York,3,2,Completed
910,Data Science,Alaska,6,10,Completed
911,Engineering,Hawaii,9,2,Dropped Out
912,Data Science,Texas,6,7,Completed
913,Design,Michigan,9,1,Dropped Out
914,Web Dev,California,9,7,Completed
915,HR,Hawaii,3,10,Completed
916,Web Dev,Texas,3,5,Completed
917,Data Science,Alaska,3,1,Completed
918,HR,California,3,6,Completed
919,Web Dev,California,6,7,Completed
920,Engineering,Hawaii,9,1,Completed
921,Marketing,Illinois,6,9,Completed
922,Data Science,New Jersey,3,7,Completed
923,Web Dev,Alaska,3,1,Completed
924,Data Science,Illinois,3,3,Completed
925,Data Science,Alaska,6,5,Completed
926,HR,New Jersey,3,4,Completed
927,HR,Michigan,3,2,Dropped Out
928,Marketing,New Jersey,3,1,Dropped Out
929,Engineering,Washington,3,4,Completed
930,Data Science,Hawaii,9,7,Completed
931,Web Dev,Hawaii,3,4,Completed
932,Design,Texas,3,9,Completed
933,Data Science,Illinois,3,8,Completed
934,Data Science,Texas,3,8,Completed
935,Marketing,Washington,6,5,Dropped Out
936,Engineering,New Jersey,6,1,Dropped Out
937,Design,Hawaii,3,9,Completed
938,HR,Nebraska,6,2,Completed
939,HR,New Jersey,3,6,Completed
940,Web Dev,New Jersey,6,10,Completed
941,Design,Washington,3,5,Completed
942,HR,Michigan,3,10,Completed
943,Web Dev,Alaska,6,8,Completed
944,Engineering,Washington,9,3,Completed
945,Web Dev,Alaska,6,6,Dropped Out
946,HR,Hawaii,3,6,Completed
947,Marketing,Washington,3,10,Completed
948,Marketing,Alaska,9,3,Dropped Out
949,Marketing,Texas,3,7,Completed
950,HR,Washington,3,4,Completed
951,Marketing,Hawaii,3,5,Dropped Out
952,Design,Washington,3,9,Completed
953,Engineering,Hawaii,3,6,Completed
954,Web Dev,Washington,3,10,Completed
955,Web Dev,Alaska,3,4,Dropped Out
956,HR,Michigan,9,8,Dropped Out
957,Marketing,New York,3,9,Dropped Out
958,Marketing,Alaska,3,10,Completed
959,Data Science,Illinois,6,5,Dropped Out
960,Engineering,California,6,2,Dropped Out
961,Design,Michigan,3,6,Dropped Out
962,Web Dev,Texas,9,8,Completed
963,Data Science,New Jersey,3,5,Completed
964,Data Science,Alaska,9,1,Completed
965,HR,Washington,3,8,Completed
966,Web Dev,Alaska,3,9,Completed
967,HR,Nebraska,9,1,Dropped Out
968,Design,Michigan,6,8,Dropped Out
969,Data Science,New York,3,10,Completed
970,Data Science,Texas,3,2,Completed
971,Engineering,Nebraska,3,4,Completed
972,Design,Hawaii,6,2,Dropped Out
973,Data Science,Nebraska,3,2,Completed
974,Design,Alaska,3,10,Completed
975,Web Dev,Texas,3,3,Dropped Out
976,Marketing,Alaska,6,8,Completed
977,Data Science,Hawaii,9,4,Dropped Out
978,Engineering,New Jersey,6,7,Completed
979,Web Dev,Texas,3,10,Completed
980,Design,New Jersey,9,3,Dropped Out
981,HR,Michigan,6,10,Completed
982,Web Dev,Michigan,9,3,Dropped Out
983,Data Science,New Jersey,3,2,Completed
984,Design,Michigan,3,6,Completed
985,Marketing,Texas,6,6,Completed
986,Web Dev,Washington,3,1,Dropped Out
987,Data Science,Illinois,6,7,Completed
988,Engineering,Michigan,9,4,Dropped Out
989,HR,Michigan,9,3,Dropped Out
990,Design,Alaska,9,8,Dropped Out
991,Web Dev,New Jersey,6,2,Dropped Out
992,Web Dev,California,3,9,Completed
993,Marketing,New York,3,8,Dropped Out
994,Marketing,Nebraska,3,8,Completed
995,Engineering,Michigan,6,3,Completed
996,HR,Nebraska,3,4,Completed
997,Engineering,Texas,3,2,Dropped Out
998,Data Science,California,6,2,Completed
999,Data Science,New York,6,4,Completed
1000,Engineering,New Jersey,9,6,Dropped Out
1001,HR,Illinois,6,5,Dropped Out
1002,Engineering,New York,6,1,Dropped Out
1003,HR,New York,6,10,Completed
1004,HR,Illinois,9,1,Dropped Out
1005,Design,Washington,6,6,Completed
1006,HR,New Jersey,9,3,Dropped Out
1007,Marketing,Alaska,9,3,Dropped Out
1008,HR,Nebraska,9,7,Dropped Out
1009,HR,Michigan,3,1,Completed
1010,HR,New York,3,1,Completed
1011,Data Science,Texas,3,10,Completed
1012,Marketing,Illinois,3,3,Completed
1013,Marketing,Nebraska,3,8,Completed
1014,Engineering,California,3,1,Dropped Out
1015,Design,Illinois,3,10,Completed
1016,HR,California,6,4,Dropped Out
1017,Web Dev,New Jersey,6,9,Dropped Out
1018,Design,New York,3,4,Completed
1019,Design,Texas,6,10,Dropped Out
1020,Marketing,Michigan,6,8,Completed
1021,Design,California,6,7,Dropped Out
1022,HR,Nebraska,9,3,Dropped Out
1023,HR,Washington,3,7,Completed
1024,Data Science,New Jersey,3,7,Completed
1025,HR,Washington,3,10,Completed
1026,HR,New Jersey,3,3,Dropped Out
1027,Marketing,Alaska,6,2,Completed
1028,HR,Nebraska,3,9,Completed
1029,Data Science,Washington,3,1,Completed
1030,Web Dev,Texas,3,7,Completed
1031,Marketing,New York,3,4,Dropped Out
1032,Web Dev,Illinois,6,2,Dropped Out
1033,Marketing,Michigan,6,2,Completed
1034,Engineering,New York,3,8,Completed
1035,Design,New York,3,7,Dropped Out
1036,Engineering,New Jersey,3,7,Completed
1037,HR,Texas,3,5,Dropped Out
1038,Web Dev,New Jersey,9,10,Completed
1039,HR,Hawaii,3,8,Completed
1040,Design,California,6,2,Dropped Out
1041,Marketing,Michigan,9,2,Dropped Out
1042,Design,California,3,5,Completed
1043,Data Science,Illinois,3,1,Completed
1044,Design,Hawaii,9,6,Dropped Out
1045,Data Science,Nebraska,9,4,Dropped Out
1046,Design,Illinois,3,6,Completed
1047,Data Science,Illinois,6,7,Completed
1048,Web Dev,Alaska,9,3,Completed
1049,HR,Michigan,3,8,Completed
1050,HR,New Jersey,9,7,Dropped Out
1051,Engineering,Texas,3,1,Completed
1052,HR,California,6,6,Dropped Out
1053,Marketing,Illinois,9,7,Dropped Out
1054,Design,California,9,4,Dropped Out
1055,Engineering,California,3,2,Dropped Out
1056,Marketing,Nebraska,3,10,Completed
1057,Marketing,Michigan,6,9,Completed
1058,Data Science,Michigan,6,7,Completed
1059,HR,Washington,6,1,Completed
1060,Web Dev,New York,9,8,Completed
1061,Web Dev,Michigan,9,3,Dropped Out
1062,Engineering,California,3,4,Completed
1063,Web Dev,New Jersey,3,5,Completed
1064,Design,California,3,1,Dropped Out
1065,Web Dev,New Jersey,6,6,Completed
1066,Engineering,Washington,6,10,Completed
1067,Web Dev,New Jersey,6,6,Completed
1068,Design,Michigan,3,2,Dropped Out
1069,Data Science,Nebraska,3,10,Completed
1070,Engineering,New Jersey,3,6,Completed
1071,Data Science,California,6,8,Completed
1072,Data Science,Texas,3,6,Completed
1073,Data Science,Michigan,3,4,Completed
1074,Marketing,Texas,3,4,Completed
1075,HR,Hawaii,6,9,Completed
1076,Marketing,Hawaii,3,6,Completed
1077,HR,California,9,8,Dropped Out
1078,Data Science,Hawaii,6,8,Completed
1079,Engineering,New York,6,7,Completed
1080,HR,Washington,6,3,Dropped Out
1081,Design,Michigan,3,10,Completed
1082,Design,Texas,3,1,Dropped Out
1083,Web Dev,California,9,5,Dropped Out
1084,HR,New York,6,10,Dropped Out
1085,Engineering,California,9,10,Dropped Out
1086,Marketing,New York,6,2,Dropped Out
1087,Data Science,Hawaii,3,10,Completed
1088,Web Dev,Hawaii,3,2,Completed
1089,Design,New Jersey,6,7,Dropped Out
1090,Marketing,Alaska,3,3,Completed
1091,Marketing,California,3,8,Completed
1092,Data Science,New Jersey,9,9,Completed
1093,HR,Michigan,3,8,Completed
1094,Design,New Jersey,3,6,Completed
1095,Engineering,Illinois,9,5,Completed
1096,Marketing,Hawaii,9,3,Completed
1097,Data Science,Illinois,3,3,Completed
1098,Engineering,California,9,7,Completed
1099,HR,Texas,9,5,Dropped Out
1100,Design,Texas,3,6,Dropped Out
1101,HR,Michigan,3,6,Completed
1102,Marketing,New Jersey,3,9,Completed
1103,Engineering,Texas,6,1,Dropped Out
1104,Engineering,New York,3,8,Completed
1105,Engineering,New York,9,10,Completed
1106,Marketing,Michigan,6,5,Completed
1107,Marketing,Washington,6,6,Completed
1108,HR,Hawaii,9,6,Completed
1109,Web Dev,New Jersey,9,1,Dropped Out
1110,HR,California,3,3,Completed
1111,Design,Nebraska,3,6,Dropped Out
1112,Data Science,Nebraska,6,9,Completed
1113,Engineering,Nebraska,3,6,Dropped Out
1114,Web Dev,Texas,3,6,Completed
1115,Data Science,Washington,6,1,Dropped Out
1116,Web Dev,Washington,9,9,Completed
1117,HR,New Jersey,3,4,Dropped Out
1118,Marketing,New Jersey,6,2,Completed
1119,Engineering,Washington,3,1,Dropped Out
1120,HR,Michigan,6,3,Completed
1121,Data Science,New Jersey,3,3,Completed
1122,Data Science,Michigan,9,5,Completed
1123,Data Science,Illinois,3,1,Completed
1124,Data Science,New York,6,7,Completed
1125,Data Science,Hawaii,3,1,Completed
1126,Web Dev,New Jersey,3,4,Completed
1127,HR,Washington,3,6,Completed
1128,Engineering,New York,3,1,Dropped Out
1129,Marketing,New York,3,7,Dropped Out
1130,Marketing,Alaska,3,10,Completed
1131,HR,Washington,6,7,Dropped Out
1132,HR,Hawaii,6,3,Dropped Out
1133,Marketing,Washington,3,4,Completed
1134,Marketing,New Jersey,6,6,Completed
1135,Web Dev,California,3,7,Completed
1136,Design,Illinois,6,4,Dropped Out
1137,Engineering,Michigan,3,10,Completed
1138,Data Science,California,6,9,Completed
1139,Design,Illinois,3,9,Completed
1140,HR,California,9,9,Completed
1141,Marketing,Michigan,3,10,Completed
1142,Design,Texas,3,6,Dropped Out
1143,Engineering,Washington,3,2,Completed
1144,HR,California,9,2,Dropped Out
1145,Data Science,New Jersey,6,4,Completed
1146,Data Science,Hawaii,6,9,Completed
1147,Engineering,Nebraska,9,3,Dropped Out
1148,Engineering,New Jersey,9,6,Dropped Out
1149,Marketing,Michigan,6,2,Completed
1150,Data Science,Hawaii,3,1,Completed
1151,HR,New Jersey,9,5,Dropped Out
1152,Design,New York,3,8,Dropped Out
1153,HR,Washington,6,10,Completed
1154,Web Dev,Hawaii,6,10,Completed
1155,Web Dev,New York,6,2,Completed
1156,Engineering,New Jersey,6,10,Completed
1157,Marketing,Illinois,6,9,Completed
1158,Web Dev,Alaska,9,8,Dropped Out
1159,Data Science,Illinois,3,3,Completed
1160,HR,Washington,3,1,Completed
1161,HR,Hawaii,6,4,Dropped Out
1162,Engineering,Hawaii,9,8,Dropped Out
1163,Design,Washington,3,3,Completed
1164,Engineering,New York,3,10,Completed
1165,Design,Alaska,3,2,Dropped Out
1166,Engineering,New Jersey,3,7,Completed
1167,Engineering,Michigan,9,4,Dropped Out
1168,Engineering,Illinois,6,6,Completed
1169,Design,Illinois,6,5,Dropped Out
1170,Design,Nebraska,6,2,Dropped Out
1171,Engineering,Alaska,6,10,Completed
1172,Web Dev,Michigan,3,2,Completed
1173,Marketing,Illinois,3,9,Completed
1174,Marketing,Michigan,3,10,Completed
1175,Marketing,New Jersey,3,2,Dropped Out
1176,Design,Hawaii,3,8,Completed
1177,Design,Michigan,3,8,Completed
1178,Web Dev,Illinois,3,1,Completed
1179,Marketing,New York,3,1,Completed
1180,Marketing,Alaska,6,4,Dropped Out
1181,Engineering,Washington,3,2,Completed
1182,Design,California,9,1,Dropped Out
1183,Marketing,Texas,3,9,Completed
1184,HR,Texas,6,3,Dropped Out
1185,Web Dev,California,9,1,Dropped Out
1186,HR,Michigan,9,2,Dropped Out
1187,HR,Alaska,9,8,Completed
1188,Web Dev,Michigan,3,5,Completed
1189,HR,Washington,3,7,Completed
1190,Marketing,Alaska,3,6,Completed
1191,Design,California,3,1,Completed
